Average Train Loss 0.00248545 | step 5000 | Epoch 0
Average Validation Loss 0.00260046 | step 5000 | Epoch 0
Average Train Loss 0.00254442 | step 5010 | Epoch 0
Average Train Loss 0.00280845 | step 5020 | Epoch 0
Average Train Loss 0.00258739 | step 5030 | Epoch 0
Average Train Loss 0.00262464 | step 5040 | Epoch 0
Average Train Loss 0.00260595 | step 5050 | Epoch 0
Average Train Loss 0.00246712 | step 5060 | Epoch 0
Average Train Loss 0.00255316 | step 5070 | Epoch 0
Average Train Loss 0.00255233 | step 5080 | Epoch 0
Average Train Loss 0.00276526 | step 5090 | Epoch 0
Average Train Loss 0.00264154 | step 5100 | Epoch 0
Average Train Loss 0.00251990 | step 5110 | Epoch 0
Average Train Loss 0.00273864 | step 5120 | Epoch 0
Average Train Loss 0.00272435 | step 5130 | Epoch 0
Average Train Loss 0.00271429 | step 5140 | Epoch 0
Average Train Loss 0.00260599 | step 5150 | Epoch 0
Average Train Loss 0.00271055 | step 5160 | Epoch 0
Average Train Loss 0.00262302 | step 5170 | Epoch 0
Average Train Loss 0.00263223 | step 5180 | Epoch 0
Average Train Loss 0.00251713 | step 5190 | Epoch 0
Average Train Loss 0.00265549 | step 5200 | Epoch 0
Average Train Loss 0.00263063 | step 5210 | Epoch 0
Average Train Loss 0.00266516 | step 5220 | Epoch 0
Average Train Loss 0.00266089 | step 5230 | Epoch 0
Average Train Loss 0.00253706 | step 5240 | Epoch 0
Average Train Loss 0.00246343 | step 5250 | Epoch 0
Average Train Loss 0.00256525 | step 5260 | Epoch 0
Average Train Loss 0.00252017 | step 5270 | Epoch 0
Average Train Loss 0.00240868 | step 5280 | Epoch 0
Average Train Loss 0.00247203 | step 5290 | Epoch 0
Average Train Loss 0.00263230 | step 5300 | Epoch 0
Average Train Loss 0.00244894 | step 5310 | Epoch 0
Average Train Loss 0.00254214 | step 5320 | Epoch 0
Average Train Loss 0.00259127 | step 5330 | Epoch 0
Average Train Loss 0.00243050 | step 5340 | Epoch 0
Average Train Loss 0.00274885 | step 5350 | Epoch 0
Average Train Loss 0.00262033 | step 5360 | Epoch 0
Average Train Loss 0.00259439 | step 5370 | Epoch 0
Average Train Loss 0.00267691 | step 5380 | Epoch 0
Average Train Loss 0.00276709 | step 5390 | Epoch 0
Average Train Loss 0.00247071 | step 5400 | Epoch 0
Average Train Loss 0.00272463 | step 5410 | Epoch 0
Average Train Loss 0.00264937 | step 5420 | Epoch 0
Average Train Loss 0.00256892 | step 5430 | Epoch 0
Average Train Loss 0.00236827 | step 5440 | Epoch 0
Average Train Loss 0.00248531 | step 5450 | Epoch 0
Average Train Loss 0.00234648 | step 5460 | Epoch 0
Average Train Loss 0.00229764 | step 5470 | Epoch 0
Average Train Loss 0.00253263 | step 5480 | Epoch 0
Average Train Loss 0.00268527 | step 5490 | Epoch 0
Average Train Loss 0.00241778 | step 5500 | Epoch 0
Average Train Loss 0.00267021 | step 5510 | Epoch 0
Average Train Loss 0.00252346 | step 5520 | Epoch 0
Average Train Loss 0.00256667 | step 5530 | Epoch 0
Average Train Loss 0.00258425 | step 5540 | Epoch 0
Average Train Loss 0.00246125 | step 5550 | Epoch 0
Average Train Loss 0.00262053 | step 5560 | Epoch 0
Average Train Loss 0.00245191 | step 5570 | Epoch 0
Average Train Loss 0.00282768 | step 5580 | Epoch 0
Average Train Loss 0.00250676 | step 5590 | Epoch 0
Average Train Loss 0.00266631 | step 5600 | Epoch 0
Average Train Loss 0.00287510 | step 5610 | Epoch 0
Average Train Loss 0.00247545 | step 5620 | Epoch 0
Average Train Loss 0.00254607 | step 5630 | Epoch 0
Average Train Loss 0.00255805 | step 5640 | Epoch 0
Average Train Loss 0.00255446 | step 5650 | Epoch 0
Average Train Loss 0.00253313 | step 5660 | Epoch 0
Average Train Loss 0.00239292 | step 5670 | Epoch 0
Average Train Loss 0.00260263 | step 5680 | Epoch 0
Average Train Loss 0.00241079 | step 5690 | Epoch 0
Average Train Loss 0.00257151 | step 5700 | Epoch 0
Average Train Loss 0.00247178 | step 5710 | Epoch 0
Average Train Loss 0.00239065 | step 5720 | Epoch 0
Average Train Loss 0.00268008 | step 5730 | Epoch 0
Average Train Loss 0.00239431 | step 5740 | Epoch 0
Average Train Loss 0.00245117 | step 5750 | Epoch 0
Average Train Loss 0.00246910 | step 5760 | Epoch 0
Average Train Loss 0.00267526 | step 5770 | Epoch 0
Average Train Loss 0.00266044 | step 5780 | Epoch 0
Average Train Loss 0.00279592 | step 5790 | Epoch 0
Average Train Loss 0.00254688 | step 5800 | Epoch 0
Average Train Loss 0.00254837 | step 5810 | Epoch 0
Average Train Loss 0.00253213 | step 5820 | Epoch 0
Average Train Loss 0.00259044 | step 5830 | Epoch 0
Average Train Loss 0.00250780 | step 5840 | Epoch 0
Average Train Loss 0.00257503 | step 5850 | Epoch 0
Average Train Loss 0.00262742 | step 5860 | Epoch 0
Average Train Loss 0.00256549 | step 5870 | Epoch 0
Average Train Loss 0.00247358 | step 5880 | Epoch 0
Average Train Loss 0.00267635 | step 5890 | Epoch 0
Average Train Loss 0.00267676 | step 5900 | Epoch 0
Average Train Loss 0.00244896 | step 5910 | Epoch 0
Average Train Loss 0.00248565 | step 5920 | Epoch 0
Average Train Loss 0.00250424 | step 5930 | Epoch 0
Average Train Loss 0.00251703 | step 5940 | Epoch 0
Average Train Loss 0.00256135 | step 5950 | Epoch 0
Average Train Loss 0.00248511 | step 5960 | Epoch 0
Average Train Loss 0.00256898 | step 5970 | Epoch 0
Average Train Loss 0.00247074 | step 5980 | Epoch 0
Average Train Loss 0.00245855 | step 5990 | Epoch 0
Average Train Loss 0.00258758 | step 6000 | Epoch 0
Average Validation Loss 0.00256150 | step 6000 | Epoch 0
Average Train Loss 0.00240945 | step 6010 | Epoch 0
Average Train Loss 0.00240772 | step 6020 | Epoch 0
Average Train Loss 0.00254668 | step 6030 | Epoch 0
Average Train Loss 0.00235496 | step 6040 | Epoch 0
Average Train Loss 0.00231069 | step 6050 | Epoch 0
Average Train Loss 0.00253547 | step 6060 | Epoch 0
Average Train Loss 0.00240986 | step 6070 | Epoch 0
Average Train Loss 0.00237779 | step 6080 | Epoch 0
Average Train Loss 0.00270584 | step 6090 | Epoch 0
Average Train Loss 0.00252375 | step 6100 | Epoch 0
Average Train Loss 0.00236229 | step 6110 | Epoch 0
Average Train Loss 0.00220524 | step 6120 | Epoch 0
Average Train Loss 0.00244941 | step 6130 | Epoch 0
Average Train Loss 0.00243872 | step 6140 | Epoch 0
Average Train Loss 0.00240244 | step 6150 | Epoch 0
Average Train Loss 0.00230667 | step 6160 | Epoch 0
Average Train Loss 0.00244238 | step 6170 | Epoch 0
Average Train Loss 0.00222136 | step 6180 | Epoch 0
Average Train Loss 0.00259810 | step 6190 | Epoch 0
Average Train Loss 0.00242525 | step 6200 | Epoch 0
Average Train Loss 0.00254049 | step 6210 | Epoch 0
Average Train Loss 0.00266514 | step 6220 | Epoch 0
Average Train Loss 0.00242046 | step 6230 | Epoch 0
Average Train Loss 0.00247885 | step 6240 | Epoch 0
Average Train Loss 0.00244595 | step 6250 | Epoch 0
Average Train Loss 0.00232497 | step 6260 | Epoch 0
Average Train Loss 0.00252893 | step 6270 | Epoch 0
Average Train Loss 0.00233912 | step 6280 | Epoch 0
Average Train Loss 0.00238597 | step 6290 | Epoch 0
Average Train Loss 0.00223427 | step 6300 | Epoch 0
Average Train Loss 0.00258428 | step 6310 | Epoch 0
Average Train Loss 0.00248260 | step 6320 | Epoch 0
Average Train Loss 0.00244310 | step 6330 | Epoch 0
Average Train Loss 0.00265052 | step 6340 | Epoch 0
Average Train Loss 0.00240120 | step 6350 | Epoch 0
Average Train Loss 0.00260251 | step 6360 | Epoch 0
Average Train Loss 0.00236057 | step 6370 | Epoch 0
Average Train Loss 0.00241552 | step 6380 | Epoch 0
Average Train Loss 0.00246625 | step 6390 | Epoch 0
Average Train Loss 0.00245724 | step 6400 | Epoch 0
Average Train Loss 0.00259007 | step 6410 | Epoch 0
Average Train Loss 0.00234125 | step 6420 | Epoch 0
Average Train Loss 0.00251543 | step 6430 | Epoch 0
Average Train Loss 0.00244388 | step 6440 | Epoch 0
Average Train Loss 0.00234783 | step 6450 | Epoch 0
Average Train Loss 0.00242332 | step 6460 | Epoch 0
Average Train Loss 0.00236227 | step 6470 | Epoch 0
Average Train Loss 0.00250574 | step 6480 | Epoch 0
Average Train Loss 0.00267712 | step 6490 | Epoch 0
Average Train Loss 0.00224260 | step 6500 | Epoch 0
Average Train Loss 0.00244882 | step 6510 | Epoch 0
Average Train Loss 0.00240808 | step 6520 | Epoch 0
Average Train Loss 0.00245653 | step 6530 | Epoch 0
Average Train Loss 0.00237971 | step 6540 | Epoch 0
Average Train Loss 0.00244949 | step 6550 | Epoch 0
Average Train Loss 0.00254482 | step 6560 | Epoch 0
Average Train Loss 0.00257516 | step 6570 | Epoch 0
Average Train Loss 0.00252627 | step 6580 | Epoch 0
Average Train Loss 0.00236903 | step 6590 | Epoch 0
Average Train Loss 0.00240995 | step 6600 | Epoch 0
Average Train Loss 0.00233044 | step 6610 | Epoch 0
Average Train Loss 0.00252617 | step 6620 | Epoch 0
Average Train Loss 0.00259624 | step 6630 | Epoch 0
Average Train Loss 0.00237411 | step 6640 | Epoch 0
Average Train Loss 0.00253016 | step 6650 | Epoch 0
Average Train Loss 0.00221727 | step 6660 | Epoch 0
Average Train Loss 0.00251833 | step 6670 | Epoch 0
Average Train Loss 0.00236713 | step 6680 | Epoch 0
Average Train Loss 0.00252806 | step 6690 | Epoch 0
Average Train Loss 0.00236528 | step 6700 | Epoch 0
Average Train Loss 0.00239040 | step 6710 | Epoch 0
Average Train Loss 0.00250366 | step 6720 | Epoch 0
Average Train Loss 0.00242183 | step 6730 | Epoch 0
Average Train Loss 0.00234542 | step 6740 | Epoch 0
Average Train Loss 0.00247366 | step 6750 | Epoch 0
Average Train Loss 0.00263334 | step 6760 | Epoch 0
Average Train Loss 0.00239421 | step 6770 | Epoch 0
Average Train Loss 0.00232252 | step 6780 | Epoch 0
Average Train Loss 0.00224463 | step 6790 | Epoch 0
Average Train Loss 0.00242477 | step 6800 | Epoch 0
Average Train Loss 0.00207756 | step 6810 | Epoch 0
Average Train Loss 0.00231228 | step 6820 | Epoch 0
Average Train Loss 0.00214502 | step 6830 | Epoch 0
Average Train Loss 0.00241608 | step 6840 | Epoch 0
Average Train Loss 0.00217245 | step 6850 | Epoch 0
Average Train Loss 0.00251457 | step 6860 | Epoch 0
Average Train Loss 0.00223070 | step 6870 | Epoch 0
Average Train Loss 0.00255413 | step 6880 | Epoch 0
Average Train Loss 0.00237104 | step 6890 | Epoch 0
Average Train Loss 0.00246293 | step 6900 | Epoch 0
Average Train Loss 0.00223744 | step 6910 | Epoch 0
Average Train Loss 0.00220512 | step 6920 | Epoch 0
Average Train Loss 0.00225747 | step 6930 | Epoch 0
Average Train Loss 0.00225968 | step 6940 | Epoch 0
Average Train Loss 0.00242877 | step 6950 | Epoch 0
Average Train Loss 0.00239134 | step 6960 | Epoch 0
Average Train Loss 0.00239393 | step 6970 | Epoch 0
Average Train Loss 0.00239784 | step 6980 | Epoch 0
Average Train Loss 0.00248164 | step 6990 | Epoch 0
Average Train Loss 0.00236666 | step 7000 | Epoch 0
Average Validation Loss 0.00236709 | step 7000 | Epoch 0
Average Train Loss 0.00235799 | step 7010 | Epoch 0
Average Train Loss 0.00235226 | step 7020 | Epoch 0
Average Train Loss 0.00235804 | step 7030 | Epoch 0
Average Train Loss 0.00238211 | step 7040 | Epoch 0
Average Train Loss 0.00243350 | step 7050 | Epoch 0
Average Train Loss 0.00270351 | step 7060 | Epoch 0
Average Train Loss 0.00245006 | step 7070 | Epoch 0
Average Train Loss 0.00251936 | step 7080 | Epoch 0
Average Train Loss 0.00236977 | step 7090 | Epoch 0
Average Train Loss 0.00251301 | step 7100 | Epoch 0
Average Train Loss 0.00238730 | step 7110 | Epoch 0
Average Train Loss 0.00256097 | step 7120 | Epoch 0
Average Train Loss 0.00230464 | step 7130 | Epoch 0
Average Train Loss 0.00232726 | step 7140 | Epoch 0
Average Train Loss 0.00240610 | step 7150 | Epoch 0
Average Train Loss 0.00228568 | step 7160 | Epoch 0
Average Train Loss 0.00214872 | step 7170 | Epoch 0
Average Train Loss 0.00231448 | step 7180 | Epoch 0
Average Train Loss 0.00228007 | step 7190 | Epoch 0
Average Train Loss 0.00228533 | step 7200 | Epoch 0
Average Train Loss 0.00246101 | step 7210 | Epoch 0
Average Train Loss 0.00230029 | step 7220 | Epoch 0
Average Train Loss 0.00239160 | step 7230 | Epoch 0
Average Train Loss 0.00237228 | step 7240 | Epoch 0
Average Train Loss 0.00229144 | step 7250 | Epoch 0
Average Train Loss 0.00224318 | step 7260 | Epoch 0
Average Train Loss 0.00231339 | step 7270 | Epoch 0
Average Train Loss 0.00222480 | step 7280 | Epoch 0
Average Train Loss 0.00224728 | step 7290 | Epoch 0
Average Train Loss 0.00236550 | step 7300 | Epoch 0
Average Train Loss 0.00244009 | step 7310 | Epoch 0
Average Train Loss 0.00242237 | step 7320 | Epoch 0
Average Train Loss 0.00236107 | step 7330 | Epoch 0
Average Train Loss 0.00244087 | step 7340 | Epoch 0
Average Train Loss 0.00223079 | step 7350 | Epoch 0
Average Train Loss 0.00233741 | step 7360 | Epoch 0
Average Train Loss 0.00244343 | step 7370 | Epoch 0
Average Train Loss 0.00248838 | step 7380 | Epoch 0
Average Train Loss 0.00272654 | step 7390 | Epoch 0
Average Train Loss 0.00238146 | step 7400 | Epoch 0
Average Train Loss 0.00267729 | step 7410 | Epoch 0
Average Train Loss 0.00251496 | step 7420 | Epoch 0
Average Train Loss 0.00257222 | step 7430 | Epoch 0
Average Train Loss 0.00244576 | step 7440 | Epoch 0
Average Train Loss 0.00218144 | step 7450 | Epoch 0
Average Train Loss 0.00230709 | step 7460 | Epoch 0
Average Train Loss 0.00232892 | step 7470 | Epoch 0
Average Train Loss 0.00227014 | step 7480 | Epoch 0
Average Train Loss 0.00224680 | step 7490 | Epoch 0
Average Train Loss 0.00249063 | step 7500 | Epoch 0
Average Train Loss 0.00229429 | step 7510 | Epoch 0
Average Train Loss 0.00227281 | step 7520 | Epoch 0
Average Train Loss 0.00231822 | step 7530 | Epoch 0
Average Train Loss 0.00235859 | step 7540 | Epoch 0
Average Train Loss 0.00219467 | step 7550 | Epoch 0
Average Train Loss 0.00223176 | step 7560 | Epoch 0
Average Train Loss 0.00221575 | step 7570 | Epoch 0
Average Train Loss 0.00227591 | step 7580 | Epoch 0
Average Train Loss 0.00218939 | step 7590 | Epoch 0
Average Train Loss 0.00232826 | step 7600 | Epoch 0
Average Train Loss 0.00233854 | step 7610 | Epoch 0
Average Train Loss 0.00219493 | step 7620 | Epoch 0
Average Train Loss 0.00248006 | step 7630 | Epoch 0
Average Train Loss 0.00251629 | step 7640 | Epoch 0
Average Train Loss 0.00257150 | step 7650 | Epoch 0
Average Train Loss 0.00248642 | step 7660 | Epoch 0
Average Train Loss 0.00236008 | step 7670 | Epoch 0
Average Train Loss 0.00235098 | step 7680 | Epoch 0
Average Train Loss 0.00226760 | step 7690 | Epoch 0
Average Train Loss 0.00222718 | step 7700 | Epoch 0
Average Train Loss 0.00220907 | step 7710 | Epoch 0
Average Train Loss 0.00212589 | step 7720 | Epoch 0
Average Train Loss 0.00212561 | step 7730 | Epoch 0
Average Train Loss 0.00236353 | step 7740 | Epoch 0
Average Train Loss 0.00220394 | step 7750 | Epoch 0
Average Train Loss 0.00225104 | step 7760 | Epoch 0
Average Train Loss 0.00237748 | step 7770 | Epoch 0
Average Train Loss 0.00228848 | step 7780 | Epoch 0
Average Train Loss 0.00218522 | step 7790 | Epoch 0
Average Train Loss 0.00215145 | step 7800 | Epoch 0
Average Train Loss 0.00217184 | step 7810 | Epoch 0
Average Train Loss 0.00236133 | step 7820 | Epoch 0
Average Train Loss 0.00222715 | step 7830 | Epoch 0
Average Train Loss 0.00225847 | step 7840 | Epoch 0
Average Train Loss 0.00202660 | step 7850 | Epoch 0
Average Train Loss 0.00220732 | step 7860 | Epoch 0
Average Train Loss 0.00232626 | step 7870 | Epoch 0
Average Train Loss 0.00224530 | step 7880 | Epoch 0
Average Train Loss 0.00233145 | step 7890 | Epoch 0
Average Train Loss 0.00210636 | step 7900 | Epoch 0
Average Train Loss 0.00223380 | step 7910 | Epoch 0
Average Train Loss 0.00225292 | step 7920 | Epoch 0
Average Train Loss 0.00223375 | step 7930 | Epoch 0
Average Train Loss 0.00228515 | step 7940 | Epoch 0
Average Train Loss 0.00232058 | step 7950 | Epoch 0
Average Train Loss 0.00239533 | step 7960 | Epoch 0
Average Train Loss 0.00241423 | step 7970 | Epoch 0
Average Train Loss 0.00235003 | step 7980 | Epoch 0
Average Train Loss 0.00211446 | step 7990 | Epoch 0
Average Train Loss 0.00221486 | step 8000 | Epoch 0
Average Validation Loss 0.00228810 | step 8000 | Epoch 0
Average Train Loss 0.00208131 | step 8010 | Epoch 0
Average Train Loss 0.00231407 | step 8020 | Epoch 0
Average Train Loss 0.00223452 | step 8030 | Epoch 0
Average Train Loss 0.00206231 | step 8040 | Epoch 0
Average Train Loss 0.00222255 | step 8050 | Epoch 0
Average Train Loss 0.00220592 | step 8060 | Epoch 0
Average Train Loss 0.00216834 | step 8070 | Epoch 0
Average Train Loss 0.00234854 | step 8080 | Epoch 0
Average Train Loss 0.00242592 | step 8090 | Epoch 0
Average Train Loss 0.00244593 | step 8100 | Epoch 0
Average Train Loss 0.00229180 | step 8110 | Epoch 0
Average Train Loss 0.00235182 | step 8120 | Epoch 0
Average Train Loss 0.00234480 | step 8130 | Epoch 0
Average Train Loss 0.00225342 | step 8140 | Epoch 0
Average Train Loss 0.00225307 | step 8150 | Epoch 0
Average Train Loss 0.00221018 | step 8160 | Epoch 0
Average Train Loss 0.00203000 | step 8170 | Epoch 0
Average Train Loss 0.00214219 | step 8180 | Epoch 0
Average Train Loss 0.00232245 | step 8190 | Epoch 0
Average Train Loss 0.00235485 | step 8200 | Epoch 0
Average Train Loss 0.00221152 | step 8210 | Epoch 0
Average Train Loss 0.00225362 | step 8220 | Epoch 0
Average Train Loss 0.00232420 | step 8230 | Epoch 0
Average Train Loss 0.00230303 | step 8240 | Epoch 0
Average Train Loss 0.00227202 | step 8250 | Epoch 0
Average Train Loss 0.00239893 | step 8260 | Epoch 0
Average Train Loss 0.00265950 | step 8270 | Epoch 0
Average Train Loss 0.00240912 | step 8280 | Epoch 0
Average Train Loss 0.00219897 | step 8290 | Epoch 0
Average Train Loss 0.00230934 | step 8300 | Epoch 0
Average Train Loss 0.00238315 | step 8310 | Epoch 0
Average Train Loss 0.00223348 | step 8320 | Epoch 0
Average Train Loss 0.00226352 | step 8330 | Epoch 0
Average Train Loss 0.00234570 | step 8340 | Epoch 0
Average Train Loss 0.00232660 | step 8350 | Epoch 0
Average Train Loss 0.00249052 | step 8360 | Epoch 0
Average Train Loss 0.00229045 | step 8370 | Epoch 0
Average Train Loss 0.00239586 | step 8380 | Epoch 0
Average Train Loss 0.00243657 | step 8390 | Epoch 0
Average Train Loss 0.00243591 | step 8400 | Epoch 0
Average Train Loss 0.00247431 | step 8410 | Epoch 0
Average Train Loss 0.00231425 | step 8420 | Epoch 0
Average Train Loss 0.00214631 | step 8430 | Epoch 0
Average Train Loss 0.00213018 | step 8440 | Epoch 0
Average Train Loss 0.00237238 | step 8450 | Epoch 0
Average Train Loss 0.00222859 | step 8460 | Epoch 0
Average Train Loss 0.00215256 | step 8470 | Epoch 0
Average Train Loss 0.00216645 | step 8480 | Epoch 0
Average Train Loss 0.00220403 | step 8490 | Epoch 0
Average Train Loss 0.00229477 | step 8500 | Epoch 0
Average Train Loss 0.00211530 | step 8510 | Epoch 0
Average Train Loss 0.00214834 | step 8520 | Epoch 0
Average Train Loss 0.00225813 | step 8530 | Epoch 0
Average Train Loss 0.00236470 | step 8540 | Epoch 0
Average Train Loss 0.00240574 | step 8550 | Epoch 0
Average Train Loss 0.00211566 | step 8560 | Epoch 0
Average Train Loss 0.00211921 | step 8570 | Epoch 0
Average Train Loss 0.00194835 | step 8580 | Epoch 0
Average Train Loss 0.00231472 | step 8590 | Epoch 0
